URL,Date,Title,Text,Snippet
https://www.nytimes.com/2022/02/27/world/europe/ukrainians-escape-to-neighboring-poland.html,2022-02-27T00:28:49+0000,Ukrainians escape to neighboring Poland.,"More than 150,000 refugees have fled Ukraine this week, according to the United Nations, with many heading toward Polish border crossings.",
https://www.nytimes.com/2022/02/26/world/asia/north-korea-missile-launch.html,2022-02-27T00:42:53+0000,"North Korea Launches a Ballistic Missile, South Korea Says","North Korea on ​Sunday launched​ a ballistic missile toward the sea off its east coast in its eighth missile test of the year, the South Korean military said.","Flight data suggested that the missile launched Sunday was less powerful than the last one the North tested, four weeks ago."
https://www.nytimes.com/2022/02/27/us/politics/trump-speech-cpac-fact-check.html,2022-02-27T05:38:43+0000,"At CPAC, Trump Misleads About Biden, a Russian Pipeline and Gas Prices",Former President Donald J. Trump repeated familiar boasts and grievances in a keynote speech at the Conservative Political Action Conference on Saturday.,"The former president made inaccurate claims about his border wall, the Biden administration and a Russian pipeline, among other topics."
https://www.nytimes.com/2022/02/27/arts/television/snl-ukraine-john-mulaney.html,2022-02-27T07:04:04+0000,‘Saturday Night Live’ Pays Tribute to Ukraine,"This weekend, “Saturday Night Live” faced two questions of significantly different orders of magnitude: Would the show try to find topical humor in the Russian invasion of Ukraine?","This week’s episode, hosted by John Mulaney, began not with a comedy sketch but with a performance by a Ukrainian chorus."
https://www.nytimes.com/2022/02/27/business/china-russia-ukraine-invasion.html,2022-02-27T10:00:03+0000,Why the Chinese Internet Is Cheering Russia’s Invasion,"If President Vladimir V. Putin is looking for international support and approval for his invasion of Ukraine, he can turn to the Chinese internet.","As the world overwhelmingly condemns the assault on Ukraine, online opinion in China is mostly pro-Russia, pro-war and pro-Putin."
https://www.nytimes.com/2022/02/27/business/the-week-in-business.html,2022-02-27T12:00:07+0000,"The Week in Business: With Ukraine Invasion, Volatile Markets","Russia’s full-scale invasion of Ukraine whipsawed global markets amid uncertainty over the conflict’s potential impact on inflation, the operations of multinational corporations, energy prices and the flow of energy to Europe. In recent years, Europe has received nearly 40 percent of its gas and more than a quarter of its oil from Russia. In addition, Ukraine and Russia together produce nearly a quarter of the world’s wheat, and Russia is a key supplier of other major commodities. The fallout from the conflict is likely to continue to push up inflation. That creates an economic pickle for the Federal Reserve and its plans to begin raising interest rates in March. Pulling back support for the economy may help reduce inflation, but it also could weigh on economic growth if consumers reduce their spending. Several Fed officials have signaled that they are unlikely to change course.",The U.S. and the European Union have imposed a range of financial penalties on Russia. Companies are again setting dates for return to the office. And the February jobs numbers come out.
https://www.nytimes.com/2022/02/27/business/ukraine-gas-explosion-kharkiv.html,2022-02-27T12:29:47+0000,Ukraine’s pipeline operator says gas continues to flow after an explosion near a Kharkiv facility.,"Ukraine’s gas pipeline operator said on Sunday that the transmission of natural gas through its system was continuing “normally” and that it had not recorded a drop in pressure after an explosion in the area of Kharkiv, the country’s second-largest city. The Gas Transmission System Operator of Ukraine added that it was unable to visually inspect the site because of military activity in the city.",Ukraine is one of the major transmission routes for Russian gas to Europe.
https://www.nytimes.com/2022/02/27/learning/whats-going-on-in-this-picture-feb-28-2022.html,2022-02-27T13:00:03+0000,"What’s Going On in This Picture? | Feb. 28, 2022","1. After looking closely at the image above (or at the full-size image), think about these three questions:","Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see."
https://www.nytimes.com/2022/02/27/world/europe/europe-airspace-russia-planes.html,2022-02-27T13:12:41+0000,More countries ban Russian flights from their airspace.,A growing number of countries announced on Sunday that they were closing their airspace to Russian planes in response to Russia’s invasion of Ukraine.,The E.U. and Canada barred Russian planes in response to the invasion of Ukraine.
https://www.nytimes.com/2022/02/27/world/europe/germany-military-budget-russia-ukraine.html,2022-02-27T13:26:17+0000,Russia’s invasion prompts Germany to beef up military funding.,"In an extraordinary address to a special session of Parliament on Sunday, Chancellor Olaf Scholz announced a significant increase in military spending, reversing the country’s longstanding policy that has favored deterrence over conflict.","Chancellor Olaf Scholz announced a major increase to Germany’s defense budget, a shift in longstanding policy."
https://www.nytimes.com/2022/02/27/world/europe/uk-ukraine-liz-truss.html,2022-02-27T14:05:07+0000,Britain’s top diplomat says she would support people going to fight for Ukraine.,"Britain’s foreign secretary, Liz Truss, said on Sunday that she would support Britons who want to go to Ukraine to take up arms to resist the Russian invasion, in an intervention likely to escalate tensions with Moscow.",Britain’s foreign secretary said people should “absolutely” go to Ukraine and fight “if that is what they want do to.”
https://www.nytimes.com/2022/02/27/world/asia/putin-xi-jinping-russia-china.html,2022-02-27T14:57:46+0000,Ukraine Invasion Tests the Ties That Bind Putin and Xi,"They visited a hockey rink in Beijing and the panda enclosure at the Moscow Zoo. They shared blinis layered with caviar in Russia and, reciprocally, the popular variant in China, jianbing. They have shared birthday cakes and exchanged toasts with shots of vodka, while demurring that neither would dare go overboard with the stuff.","The two autocrats have brought their countries closer together than ever. But for China, the costs of Russia’s adventurism could be high."
https://www.nytimes.com/2022/02/27/world/europe/us-putin-nuclear-alert.html,2022-02-27T16:45:19+0000,U.S. deflects Putin’s nuclear alert as another effort at escalation.,"The White House avoided a heated response to President Vladimir V. Putin’s announcement that he was putting Russia’s nuclear forces on alert, casting it as another example of Mr. Putin’s moves to imagine a threat and escalate the confrontation with the West.","Both countries have various levels of alert, and it was unclear how Putin’s wording would be implemented by Russian nuclear forces."
https://www.nytimes.com/2022/02/27/business/bp-rosneft-oil-stake.html,2022-02-27T17:18:43+0000,BP to ‘Exit’ Stake in Russian Oil Giant Rosneft,"The British oil giant BP said on Sunday that it would “exit” its nearly 20 percent stake in Rosneft, the Russian state-controlled oil company, making it one of the first large companies to abandon Russia after its invasion of Ukraine.",Russian holdings may become toxic for the Western oil industry.
https://www.nytimes.com/2022/02/27/world/europe/europe-escalates-measures-against-russia-with-flight-bans-and-weapons-for-ukraine.html,2022-02-27T17:40:48+0000,Europe escalates measures against Russia with flight bans and weapons for Ukraine.,"European countries under the banner of the European Union banded together for the first time to finance the provision of lethal weapons to Ukraine, in what the bloc’s top official called “a watershed moment.”",
https://www.nytimes.com/2022/02/27/learning/russias-invasion-of-ukraine-a-forum-for-young-people-to-react.html,2022-02-27T17:48:04+0000,Russia’s Invasion of Ukraine: A Forum for Young People to React,"Update, March 3: Thank you for your thoughtful and heartfelt posts. Our editors have read the 900-plus comments that have come in so far, and have created a roundup featuring a selection of your reactions. ","We invite teenagers to share what they have felt, discussed and wondered in the days since Russia attacked Ukraine."
https://www.nytimes.com/2022/02/27/world/europe/volodymyr-zelensky-ukraine-russia.html,2022-02-27T18:03:22+0000,"How Volodymyr Zelensky rallied Ukrainians, and the world, against Putin.","Before Russia invaded Ukraine, President Volodymyr Zelensky was often derided as a comic turned unlikely politician. But with the help of social media, he has become the leader Ukraine did not know it needed.","Mr. Zelensky’s decision to remain in the capital, Kyiv, while it’s under Russian attack has moved many."
https://www.nytimes.com/2022/02/27/sports/soccer/fifa-russia-poland-ukraine.html,2022-02-27T18:54:33+0000,"FIFA Proposes Penalties for Russia but No Ban, Yet","a ban on Russia’s name, flag and anthem and a neutral site for its games — do not include the all-out ban on Russia’s national team that its opponents are demanding, making it unclear if the punishments will resolve the confrontation, or if the games will be played at all.",The restrictions proposed by soccer’s governing body for a World Cup playoff next month stopped short of the all-out ban Russia’s opponents have demanded.
https://www.nytimes.com/2022/02/27/world/europe/ukraine-villages-russia-war.html,2022-02-27T19:52:30+0000,"Once Sleepy and Picturesque, Ukrainian Villages Mobilize for War","The villagers appeared as silhouettes in the headlights of cars and trucks, a few carrying guns and others clubs, as if they were gangsters roaming the streets.","While Russian assaults on Ukrainian cities have drawn most of the attention in the war’s early days, civilians in country towns have joined the fight, putting aside the routines of daily village life."
https://www.nytimes.com/2022/02/27/us/politics/bill-barr-trump-january-6.html,2022-02-27T20:36:06+0000,Barr Rebukes Trump as ‘Off the Rails’ in New Memoir,Former Attorney General William P. Barr writes in a new memoir that former President Donald J. Trump’s “self-indulgence and lack of self-control” cost him the 2020 election and says “the absurd lengths to which he took his ‘stolen election’ claim led to the rioting on Capitol Hill.”,William P. Barr’s memoir of his time as attorney general under George H.W. Bush and then again under Donald J. Trump defends his more recent leadership of the Justice Department.
https://www.nytimes.com/2022/02/27/arts/dance/alexei-ratmansky-leaves-bolshoi-ballet.html,2022-02-27T21:15:02+0000,"Alexei Ratmansky, With Family in Kyiv, Leaves His Ballet in Moscow","The choreographer Alexei Ratmansky, the former artistic director of the Bolshoi Ballet who is now artist in residence at American Ballet Theater, was preparing a new ballet at the Bolshoi in Moscow when President Vladimir V. Putin of Russia made his announcement, early Thursday morning, that he had launched an invasion of neighboring Ukraine.","The New York-based choreographer, who was working on a new ballet for the Bolshoi, said he doubted he would return to Russia to work “if Putin is still president.”"
https://www.nytimes.com/2022/02/27/world/europe/european-union-ukrainian-refugees-asylum.html,2022-02-27T21:19:00+0000,The European Union will ask states to grant asylum to Ukrainian refugees for up to 3 years.,"More than 300,000 Ukrainians have fled to the European Union since the Russian invasion of Ukraine began on Thursday, and the bloc is bracing itself for the arrival of up to four million Ukrainian refugees, E.U. officials said on Sunday.","More than 300,000 people have fled into the European Union since Russia invaded Ukraine on Thursday, the bloc said, and it is expecting millions more."
https://www.nytimes.com/2022/02/27/world/europe/norway-sovereign-wealth-fund-russia.html,2022-02-27T21:22:24+0000,Norway’s sovereign wealth fund plans to divest from the Russian market.,"Norway’s sovereign wealth fund is freezing its assets in Russia and plans to divest from the Russian market, a spokeswoman for the fund said Sunday.",
https://www.nytimes.com/2022/02/27/world/europe/ukraine-russia-hungary-orban.html,2022-02-27T21:22:43+0000,Ukraine War Forces Hungary’s Orban Into Political Contortions,"A dusty border town with a train station in northeastern Hungary, near the border with Slovakia and Ukraine, has become a transit point for people fleeing Russia’s war against Ukraine. It also has thrown a wrench into the political calculations of Prime Minister Viktor Orban, Hungary’s illiberal, Russia-friendly, anti-immigrant strongman.","The pro-Russia, anti-immigrant Hungarian prime minister, who denounced any sanctions against Russia just weeks ago, has been forced to reverse himself as an election looms."
https://www.nytimes.com/2022/02/27/world/europe/ukraine-uk-expat-fighters.html,2022-02-27T21:56:41+0000,Ukrainians in Britain Take Up the Cause Back Home, A Ukrainian deliveryman in the English town of Basildon watched the first days of the Russian invasion of his country on television before deciding he had seen enough.,"Whether vowing to kill Russians or offering medical supplies, Ukrainian citizens are too impatient to sit idly by."
https://www.nytimes.com/2022/02/27/world/europe/ukraine-citizens-russian-army-fight.html,2022-02-27T22:03:29+0000,"‘I’m a Soldier Now.’ Even in Untouched Villages, Ukrainians Prepare to Fight","Outside the large military hospital in the central Ukrainian city of Dnipro, people lined up on Sunday to donate warm clothes and water, while a priest moved among the crowd offering sips of holy wine from a silver chalice. He allowed those waiting to kiss the large silver cross he wore on a chain around his neck.","In cities and towns in Central Ukraine that have not yet heard the boom of Russian artillery fire, residents spent the weekend preparing furiously for the possibly of an attack."
https://www.nytimes.com/2022/02/27/world/middleeast/israel-ukraine-russia.html,2022-02-27T22:29:41+0000,War in Ukraine Forces Israel Into a Delicate Balancing Act,"On the day Russia invaded Ukraine, Israel’s prime minister, Naftali Bennett, did not mention Russia once. Mr. Bennett said he prayed for peace, called for dialogue and promised support for Ukrainian citizens. But he did not hint at Moscow’s involvement, much less condemn it — and it was left, as preplanned, to Mr. Bennett’s foreign minister, Yair Lapid, to criticize Moscow in a separate statement that day.","Israel is a strong ally of the United States, and its leaders have a good relationship with Volodymyr Zelensky, Ukraine’s Jewish president. But Israel also doesn’t want to provoke Russia."
https://www.nytimes.com/2022/02/27/world/europe/ukraine-war-russia.html,2022-02-27T22:53:55+0000,"Ukraine Agrees to Talks With Russia, but Fighting Still Rages","As Russian forces bore down on Ukraine’s capital and officials put the toll of civilian dead at more than 350 since the invasion began, the two countries agreed Sunday to sit down for talks “without preconditions,” but hopes were not high for a peaceful resolution of the conflict.","Putin, accusing the West of “aggressive statements,” puts nuclear forces on alert. Kyiv remains in Russian cross-hairs as Ukrainians push back."
https://www.nytimes.com/2022/02/27/world/europe/germany-ukraine-russia.html,2022-02-27T23:58:20+0000,"In Foreign Policy U-Turn, Germany Ups Military Spending and Arms Ukraine","It took an invasion of a sovereign country nearby, threats of nuclear attack, images of civilians facing off against Russian tanks and a spate of shaming from allies for Germany to shake its decades-long faith in a military-averse foreign policy that was born of the crimes of the Third Reich.",Germany agrees to strengthen its military in the latest foreign policy about-face amid pressure from allies and horror at Russia’s attack on Ukraine.
https://www.nytimes.com/2022/02/27/business/oil-prices-russia-ukraine.html,2022-02-28T00:02:05+0000,Oil prices climb as Ukraine crisis deepens.,"Oil prices jumped on Monday, as President Vladimir V. Putin’s saber-rattling order to put his country’s nuclear forces on high alert overshadowed hopes for negotiations between Russia and Ukraine.","A nuclear threat, and skepticism at potential talks."
https://www.nytimes.com/2022/02/27/us/ukraine-rallies.html,2022-02-28T00:02:18+0000,‘Ukrainian People Don’t Give Up Hope’: U.S. Rallies Express Solidarity,"Bearing blue and yellow Ukrainian flags, singing patriotic songs and shouting chants against Russia’s president, thousands of protesters gathered at rallies across the country on Sunday in a show of support for Ukraine.","At events in Washington, Chicago, Boston and other cities on Sunday, demonstrators expressed their love for the country, anger at Vladimir Putin and hope for peace."
https://www.nytimes.com/2022/02/27/arts/music/met-opera-putin-ukraine-peter-gelb.html,2022-02-28T00:18:34+0000,Metropolitan Opera Says It Will Cut Ties With Pro-Putin Artists,"The Metropolitan Opera said on Sunday that it would no longer engage with performers or other institutions that have voiced support for President Vladimir V. Putin of Russia, becoming the latest cultural organization to seek to distance itself from some Russian artists amid Mr. Putin’s invasion of Ukraine.",The decision comes as arts institutions seek to distance themselves from some Russian performers amid the invasion of Ukraine.
https://www.nytimes.com/2022/02/27/us/politics/biden-ukraine-covid-supreme-court.html,2022-02-28T00:50:40+0000,"10 Consequential Days: How Biden Navigated War, Covid and the Supreme Court","Ron Klain, the White House chief of staff, gave a pep talk early on Feb. 18 at the daily gathering of the president’s most senior aides: The next 10 days, he said, will be the most consequential of the Biden presidency.","The dizzying events of the past week have pushed to the sidelines the congressional squabbling over President Biden’s domestic agenda, and are already redefining the arc of his presidency."
https://www.nytimes.com/2022/02/27/us/politics/putin-nuclear-alert-biden-deescalation.html,2022-02-28T01:12:30+0000,"Putin Declares a Nuclear Alert, and Biden Seeks De-escalation",When Vladimir V. Putin declared Sunday that he was putting his nuclear forces into “special combat readiness” — a heightened alert status reminiscent of some of the most dangerous moments of the Cold War — President Biden and his aides had a choice.,"When the Russian leader ordered his nuclear forces into “special combat readiness,” the U.S. could have gone on high alert. Instead, the administration tried not to inflame him."
https://www.nytimes.com/2022/02/28/sports/tennis/daniil-medvedev-atp-ranking.html,2022-02-28T05:01:06+0000,Daniil Medvedev Intrudes on the Big Four’s No. 1 Perch,"Daniil Medvedev was 7 years old and living with his family in Moscow when Roger Federer rose to No. 1 in the ATP rankings on Feb. 2, 2004.","After nearly two decades of four men trading places at tennis’s top slot, Russia’s Medvedev put an end to their reign on Monday."
https://www.nytimes.com/2022/02/28/todayspaper/quotation-of-the-day-armed-or-not-villagers-rush-to-join-fight.html,2022-02-28T05:12:18+0000,"Quotation of the Day: Armed or Not, Villagers Rush to Join Fight","“The Russian leadership does not understand that it is at war not only with the armed forces of Ukraine, but with the entire Ukrainian people.”","Quotation of the Day for Monday, February 28, 2022."
https://www.nytimes.com/2022/02/28/arts/television/whats-on-tv-this-week-after-yang-and-the-state-of-the-union.html,2022-02-28T06:00:06+0000,What’s on TV This Week: ‘After Yang’ and the State of the Union,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Feb. 28-March 6. Details and times are subject to change.","Colin Farrell, Jodie Turner-Smith and Justin H. Min star in a new sci-fi movie on Showtime. And President Biden delivers a State of the Union address."
https://www.nytimes.com/2022/02/28/world/europe/ukraine-agrees-to-talk-with-russia-but-isnt-optimistic-the-violence-will-end.html,2022-02-28T06:56:02+0000,Here’s the latest news from Russia’s invasion of Ukraine.,"As Ukraine’s second largest city reeled under a barrage of Russian rockets that left dozens of people dead, officials said, a Ukrainian delegation met counterparts from Russia on Monday in Belarus for talks that held little hope for an immediate end to the fighting that has sparked a nationwide resistance in Ukraine and left Russia’s economy increasingly isolated from the world.",
https://www.nytimes.com/2022/02/27/world/europe/ruble-russia-stock-market.html,2022-02-28T10:38:01+0000,"The ruble crashes, the stock market closes and Russia’s economy staggers under sanctions.","The ruble cratered, the stock market froze and the public rushed to withdraw cash on Monday as Western sanctions kicked in and Russia awoke to uncertainty and fear over the rapidly spreading repercussions of President Vladimir V. Putin’s invasion of Ukraine. ",The hectic moves were the first signs that Western sanctions were shaking the foundations of Russia’s economy.
https://www.nytimes.com/2022/02/28/business/russia-sanctions-central-bank-ruble.html,2022-02-28T10:59:39+0000,The West’s Plan to Isolate Putin: Undermine the Ruble,"By targeting Russia’s central bank with sanctions, experts said, American and European leaders have taken aim at what could be one of President Vladimir V. Putin’s greatest weaknesses: the country’s currency.",Measures announced over the weekend aimed at restricting the Russian central bank’s ability to support the ruble appear to be having an immediate impact.
https://www.nytimes.com/2022/02/28/podcasts/the-daily/ukraine-citizens-kyiv-russia.html,2022-02-28T11:00:09+0000,The Battle for Kyiv,This episode contains strong language.,"Reporting from the Ukrainian capital as the once vibrant, bustling city is turned into a war zone."
https://www.nytimes.com/2022/02/28/business/russia-ukraine-stock-market.html,2022-02-28T12:06:30+0000,Markets are turbulent as sanctions start to isolate Russia’s economy.,Stocks on Wall Street fell on Monday and commodity prices rose as the war in Ukraine entered its fifth day and a widening array of sanctions aimed at punishing Russia for its invasion began to bite.,Energy prices jumped and stocks on Wall Street fell. The New York Stock Exchange halted trading in shares of Russian companies.
https://www.nytimes.com/2022/02/28/us/politics/us-sanctions-russia-central-bank.html,2022-02-28T12:30:19+0000,U.S. escalates sanctions with a freeze on Russian central bank assets.,"The Treasury Department on Monday moved to further cut off Russia from the global economy, announcing that it would immobilize Russian central bank assets that are held in the United States and impose sanctions on the Russian Direct Investment Fund, a sovereign wealth fund that is run by a close ally of President Vladimir V. Putin.",The action is likely to fuel rapid inflation in Russia as it wages war in Ukraine.
https://www.nytimes.com/2022/02/28/world/europe/ukraine-european-union-zelensky.html,2022-02-28T13:05:46+0000,"Zelensky, in a passionate speech, urges the E.U. to admit Ukraine immediately.",President Volodymyr Zelensky of Ukraine urged the European Union on Monday to grant his country immediate accession to the bloc in response to Russia’s invasion.,
https://www.nytimes.com/2022/02/28/business/dealbook/russia-ukraine-sanctions.html,2022-02-28T13:50:39+0000,How Economic Warfare Is Battering Russia,"As the Russian military meets stiff resistance on the ground in Ukraine, the U.S. and its allies are aggressively escalating financial sanctions. The effects on the Russian economy could be devastating, and the global reverberations of the punishments, unheard-of in severity and scope for an economy of Russia’s size and interconnectedness, are destabilizing, too.",“Completely unprecedented” financial sanctions against Russia are taking a global toll.
https://www.nytimes.com/2022/02/28/sports/olympics/international-olympic-committee-russia-belarus.html,2022-02-28T15:12:00+0000,Russia Faces Global Sports Crackdown After Invasion of Ukraine,"that athletes should not be punished for the actions of their governments — crumbled on Monday, when executives worldwide moved to banish Russians from competitions and deepen the country’s isolation for its invasion of Ukraine.",The International Olympic Committee recommended that Russian and Belarusian athletes be barred from competitions.
https://www.nytimes.com/2022/02/28/business/toyota-stoppage-cyberattack.html,2022-02-28T15:22:33+0000,Toyota stops production in Japan after a cyberattack at a supplier.,"Toyota, the world’s largest automaker, said on Tuesday that it would restart production in Japan after a cyberattack at a major supplier had forced the company to shut down its domestic production.",A supplier to the automaker shut down its computer network in response to a hack.
https://www.nytimes.com/2022/02/28/world/europe/switzerland-russian-assets-freeze.html,2022-02-28T15:26:32+0000,"Switzerland says it will freeze Russian assets, setting aside a tradition of neutrality.","Switzerland, a favorite destination for Russian oligarchs and their money, announced on Monday that it would freeze Russian financial assets in the country, setting aside a deeply rooted tradition of neutrality to join the European Union and a growing number of nations seeking to penalize Russia for the invasion of Ukraine.",The decision came amid mounting public anger at Russia’s invasion of Ukraine.
https://www.nytimes.com/2022/02/28/business/volvo-russia-ukraine.html,2022-02-28T16:04:24+0000,"Volvo Cars halts sales to Russia, citing Ukraine sanctions and ‘potential risks.’","Volvo Cars said on Monday that it would stop selling vehicles in Russia because of sanctions imposed by the United States and European Union, and because doing business there had become too risky after the invasion of Ukraine.",The Swedish carmaker’s move is a sign of how businesses may decide the hazards of doing business in Russia outweigh the risks.
https://www.nytimes.com/2022/02/28/world/asia/afghan-evacuation-kabul.html,2022-02-28T16:12:17+0000,The One Item They Had to Take When These 6 Afghans Fled,"If you were leaving home forever and had just a few hours to collect your thoughts and most precious belongings, items that would have to fit into a knapsack or purse, or just your pockets, what would you choose?","More than 120,000 people were airlifted out of Afghanistan last August, most with just a few hours to gather their belongings. Here are some of the keepsakes they chose."
https://www.nytimes.com/2022/02/28/sports/soccer/fifa-russia-ban.html,2022-02-28T16:45:34+0000,"FIFA Suspends Russia, Ejecting It From World Cup Qualifying","World soccer’s global governing body suspended Russia and its teams from all competitions on Monday, ejecting the country from qualifying for the 2022 World Cup only weeks before it was to play for one of Europe’s final places in this year’s tournament in Qatar.",The decision to bar Russian clubs and national teams came a day after FIFA was criticized for not going far enough to punish Russia for invading Ukraine.
https://www.nytimes.com/2022/02/28/world/europe/ukraine-russia-talks-belarus.html,2022-02-28T18:08:39+0000,Initial talks between Russia and Ukraine yield no resolution.,"Initial talks between Russia and Ukraine concluded without result on Monday evening, with both delegations returning from the site of the negotiations in Belarus to their capitals for consultations.",Russia’s delegation leader said the next meeting would take place once more along the Ukraine-Belarus border in the “coming days.”
https://www.nytimes.com/2022/02/28/arts/design/russian-artists-ukraine-venice-biennale.html,2022-02-28T18:35:23+0000,"Russian Artists Speak Out Against War, but Fear Reprisals","The young Russian artists Kirill Savchenkov and Alexandra Sukhareva were set to represent Russia in April at the Venice Biennale, the art-world jamboree that can turn little-known artists into global stars.",Two Russian artists have pulled out of the Venice Biennale and thousands are signing antiwar petitions.
https://www.nytimes.com/2022/02/28/arts/design/maria-primachenko-paintings-destroyed-ukraine.html,2022-02-28T18:58:05+0000,"Treasured Paintings Burned in Russian Invasion, Ukrainian Officials Say","Roughly 25 paintings by the celebrated Ukrainian artist Maria Primachenko were burned as a result of Russia’s invasion of Ukraine, the country’s Ministry of Foreign Affairs said in a statement posted to social media on Monday.","Roughly 25 works by the painter Maria Primachenko were destroyed at a museum in Ivankiv, Ukraine’s Ministry of Foreign Affairs said."
https://www.nytimes.com/2022/02/28/business/europe-sanctions-russia-leased-planes.html,2022-02-28T20:27:40+0000,European Sanctions Could Strand Leased Planes in Russia,Western sanctions meant to punish President Vladimir V. Putin of Russia for invading Ukraine may have also dealt a big blow to European companies that leased commercial aircraft to Russian airlines.,European companies that have leased hundreds of planes to Russian airlines must now find a way to fly them out.
https://www.nytimes.com/2022/02/28/world/europe/russia-ukraine-military.html,2022-02-28T21:11:00+0000,"After a Fumbled Start, Russian Forces Hit Harder in Ukraine","When Russia launched its invasion of Ukraine with nearly 200,000 troops, many observers — and seemingly President Vladimir V. Putin himself — expected that the force would roll right in and the fighting would be over quickly. Instead, after five days of war, what appears to be unfolding is a Russian miscalculation about tactics and about how hard the Ukrainians would fight.","After days of miscalculation about Ukraine’s resolve to fight, Russian forces are turning toward an old pattern of opening fire on cities and mounting sieges."
https://www.nytimes.com/2022/02/28/business/russia-uber-yandex-taxi.html,2022-02-28T21:17:04+0000,"Uber distances itself from Yandex.Taxi, the Russian ride-sharing service.","Uber said Monday that it was trying to “accelerate” its divestment from the Russian internet company Yandex, which operates a ride-hailing service in Russia, in light of the Russian invasion of Ukraine.",Uber said it would try to ‘accelerate’ the planned sale of its shares in the Russian service.
https://www.nytimes.com/2022/02/28/world/asia/pakistan-energy-inflation.html,2022-02-28T21:33:33+0000,Pakistan Will Cut Energy Prices to Offset Rising Costs After Invasion,Prime Minister Imran Khan of Pakistan announced Monday that he was slashing fuel and electricity prices to help offset rising global energy prices because of the Russian invasion of Ukraine.,Critics said the move by Prime Minister Imran Khan was aimed at stemming increasing criticism of his handling of the economy and would provide only temporary relief.
https://www.nytimes.com/2022/02/28/world/europe/russia-economy-sanctions-ukraine.html,2022-02-28T21:37:35+0000,"As Sanctions Batter Economy, Russians Face the Anxieties of a Costly War","For two decades under President Vladimir V. Putin, Russians reaped the bounties of capitalism and globalization: cheap flights, affordable mortgages, a plethora of imported gadgets and cars.","The ruble plunged, the stock market was shuttered and foreign investors shed holdings in Russian companies, deepening the concern among citizens who had become accustomed to the perks of globalization."
https://www.nytimes.com/2022/02/28/business/russia-oil-companies.html,2022-02-28T21:56:58+0000,"Shell Quits Russia, Joining BP as Oil Giants Object to Attack on Ukraine","Shell, Europe’s largest oil company, said on Monday that it would exit its joint ventures with Gazprom, the Russian natural gas giant. It is joining BP, which said on Sunday that it would sell its nearly 20 percent stake in Rosneft, the Russian state-controlled oil company.","Shell said it would exit its investments in Russia, a day after BP said it would do the same. Now companies like TotalEnergies and Exxon will face questions."
https://www.nytimes.com/2022/02/28/business/energy-environment/russia-eu-energy.html,2022-02-28T21:58:53+0000,"E.U. sees adequate winter energy, but seeks longer-term independence.","Europe’s energy supply is sufficient to get through the winter, but the Russian invasion of Ukraine has exposed vulnerabilities that need to be addressed, the European Union's energy commissioner said Monday.",The organization’s energy commissioner said the Russian invasion of Ukraine had exposed vulnerabilities in European energy supplies.
https://www.nytimes.com/2022/02/28/world/europe/russia-ukraine-global-reaction.html,2022-02-28T22:00:23+0000,Invasion Brings Russia Global Repudiation With Cold War Echoes,"In Switzerland, the Lucerne music festival canceled two symphony concerts featuring a Russian maestro. In Australia, the national swim team said it would boycott a world championship meet in Russia. At the Magic Mountain Ski Area in Vermont, a bartender poured bottles of Stolichnaya vodka down the drain.","From culture to commerce, sports to travel, the world is shunning Russia in myriad ways to protest President Vladimir V. Putin’s invasion of Ukraine."
https://www.nytimes.com/2022/02/28/world/europe/mars-russia-europe-rover.html,2022-02-28T22:30:51+0000,"Mission to Mars with Russia this year is now ‘very unlikely,’ European Space Agency says.","The planned launch in 2022 of a European space mission with Russia to land a robot on Mars is now “very unlikely,” the European Space Agency said on Monday.","The ExoMars mission, postponed in 2020 because of the pandemic and technical issues, may miss its window to launch this year because of sanctions imposed against Russia over the invasion of Ukraine."
https://www.nytimes.com/2022/02/28/technology/ukraine-russia-social-media.html,2022-02-28T22:39:17+0000,Ukraine War Tests the Power of Tech Giants,"Russia’s invasion of Ukraine has become a defining geopolitical moment for some of the world’s biggest tech companies, as their platforms have turned into major battlefields for a parallel information war and their data and services have become vital links in the conflict.","Google, Meta, Twitter, Telegram and others are levers in the conflict, caught between demands from Ukraine, Russia, the European Union and the U.S."
https://www.nytimes.com/2022/02/28/briefing/nyc-virus-mandates.html,2022-02-28T22:51:18+0000,New York City’s Next Chapter,Mayor Eric Adams said today that he was preparing to eliminate school mask mandates and indoor proof-of-vaccine requirements by March 7 if new coronavirus cases in the city remain low.,The new mayor is rolling back virus mandates.
https://www.nytimes.com/2022/02/28/arts/design/miami-ukrainian-art-show.html,2022-02-28T23:10:19+0000,"In Miami, a Ukrainian Art Show Becomes Unintentionally Timely",and the run of their pop-up exhibition there — was extended.,A Kyiv couple stage a socially charged exhibition in South Florida as their Voloshyn Gallery back home becomes a bomb shelter.
https://www.nytimes.com/2022/02/28/world/europe/biden-ukraine-visas.html,2022-02-28T23:10:19+0000,Biden administration faces pressure to let Ukrainians stay in the U.S.,"The Biden administration is facing mounting pressure from lawmakers and advocates to allow thousands of Ukrainians who are temporarily working or studying in the United States to remain, rather than force them to return to their war-torn country.","Senator Richard J. Durbin, Democrat of Illinois, has called on the administration to offer Temporary Protected Status to Ukrainians who are on short-term visas or have no documentation."
