Date,Source,URL,Title,Text,Topic,Novelty,Transience,Resonance,Topic2
2022-03-15,HuffPost,https://www.huffpost.com/entry/russia-manpower-weapons-invasion-ukraine_n_6230250ce4b05e14cc3864eb,Retired Lt. General: Russia May Face Trouble In Ukraine ‘Within The Next 10 Days’,"A former U.S. Army general predicted Monday that the Russian military could soon run out of the manpower and weaponry needed to continue its invasion of Ukraine. Retired Lt. Gen. Ben Hodges, the former commander of U.S. Army forces in Europe, said recent moves by Russia to extend its campaign to western Ukraine and reports that the country had asked China for military supplies may mean the Kremlin is running out of steam. “Russia’s decision to transition to a war of attrition, where they’re smashing cities, putting civilians on the road for fear of being murdered, they need three things to do this, and they don’t have those three things,” Hodges said on MSNBC’s “Meet the Press.” “They don’t have the time, they don’t have the manpower and I don’t think they have the ammunition.” WATCH: Russia needs three things for a war of attrition that they don't have: ""the time ... the manpower and ... the ammunition,"" says @general_ben. ""Within the next 10 days Russia is going to culminate, which means they will not be able to continue the attack any further.""  Hodges’ comments were buoyed by evidence that Russia was running low on weaponry as Ukraine continued to mount a fiercer-than-expected resistance, notably around the capital of Kyiv. He said that if the West continued to support Ukrainians, it could be less than two weeks before the Russian military reached what he referred to as its culmination point. “Assuming that we, the West, not only continue but accelerate the delivery of the capabilities the Ukrainians need, I think within the next 10 days that Russia is going to culminate, which means they will not be able to continue the attack any further,” Hodges said. “So, it’s kind of a race, actually, if we give the Ukrainians enough so they can outlast Russia.” Russian forces will culminate within the next ten days if we maintain pressure on them...they have manpower problems and ammo shortages. Accelerate/expand support to UKR to destroy Russian arty, rockets, and cruise missiles. Now is the time to keep our foot on the gas. Hodges added that there was a big caveat to his prediction, a nod to Putin’s unpredictability during the invasion. “I’ve been wrong a lot,” he said. “I don’t have a crystal ball here.”",7,,,,27
2022-03-11,HuffPost,https://www.huffpost.com/entry/bomb-defused-ukraine-video_n_622b33f2e4b029615839e22b,2 Ukrainians Calmly Defuse Unexploded Russian Bomb In Heart-Pounding Video,"Faced with a live Russian bomb in the northern city of Chernihiv, two Ukrainians used a bottle of water to calmly defuse it. One man poured water over the tip of the unexploded projectile as the other carefully removed its detonator in footage the State Emergency Service of Ukraine shared online Wednesday. The bomb came from a downed Russian fighter jet, according to the Ukrainian government report. CNN’s Anderson Cooper called the clip “a moment of remarkable cool under pressure,” praising the pair for their “utter calm in a storm that’s only expected to grow.” Watch the video here: The video went viral on social media as Ukrainians continued to flee their country amid the military invasion ordered by Russian President Vladimir Putin. Some 2.5 million people have now fled. Ukrainian officials are seeking to create new humanitarian corridors in areas under Russian attack, such as Chernihiv.",47,,,,8
2022-03-08,HuffPost,https://www.huffpost.com/entry/trevor-noah-russian-logic-ukrainian-refugees_n_62272d36e4b004a43c0f5438,Trevor Noah Blasts 'Insane' Russian Logic For Attacking Ukrainian Refugees,"Trevor Noah on Monday condemned Russia for repeatedly violating cease-fire agreements by bombing Ukrainian civilians fleeing the invasion. (Watch the video below.) “What’s Russia’s logic here? I honestly don’t get it,” “The Daily Show” host said. “What is it ― first we murder the people, then they’ll warm up to us as their new rulers? What’s the plan?” Noah mocked Russia’s “insane” strategy of offering “humanitarian” escape corridors that lead to — Russia. “Imagine hostage-takers saying, ‘All right, we’ll let the hostages leave, we’ll let them leave the bank, but only if they come with us to our house.’” Russia said it would reopen humanitarian corridors on Tuesday to allow safe passage for civilians.",47,,,,14
2022-03-07,HuffPost,https://www.huffpost.com/entry/blinken-russian-attacks-war-crimes-ukraine_n_6225d84de4b03bc49a9dd8d9,Blinken Says U.S. Has Seen Credible Reports of Russian Attacks On Ukrainian Civilians,"U.S. Secretary of State Antony Blinken said Sunday the U.S. has seen evidence of Russian attacks on civilians in Ukraine, which could amount to a war crime, as Vladimir Putin’s invading troops continue pounding residential areas. “We have seen very credible reports about the use of certain weapons,” Blinken told CNN’s “State of the Union,” speaking from Moldova. “And what we’re doing right now is documenting all of this, putting it all together, looking at it, and making sure that, as people and the appropriate organizations and institutions investigate whether war crimes have been or are being committed, that we can support whatever they’re doing.” ""We've seen very credible reports of deliberate attacks on civilians…""Secretary of State Antony Blinken tells CNN's @jaketapper the US is investigating and documenting reports of Russian attacks on Ukrainian civilians that could constitute war crimes. #CNNSOTU  War crimes include deliberate direct attacks on civilians and the use of weapons that have the ability to cause excess deaths, according to the Rome Statute of the International Criminal Court. NATO Secretary-General Jens Stoltenberg referenced the use of cluster bombs in Ukraine on Friday, according to Reuters. “We have seen the use of cluster bombs and we have seen reports of use of other types of weapons which would be in violation of international law,” Stoltenberg said. Cluster munitions disperse when fired, causing destruction over a wide area and posing “an immediate threat to civilians,” according to Human Rights Watch. Ukraine has brought a case against Russia at the International Court of Justice in The Hague, seeking a court order to stop the war. For that reason, Ukraine has dispatched visual teams to areas shelled by Russia, according to The Washington Post. Russian lawyers snubbed Monday’s first hearing. The court could decide the case this week. As Western leaders continue to resist Ukraine’s call for imposing a no-fly zone over the country, they are providing more military equipment. Blinken told CBS’ “Face the Nation” that the U.S. is in “very active discussions” with Poland to back-fill any fighter jets provided to Ukraine. “All of us together are continuing to take steps to increase the pressure on Russia through additional sanctions, all of which are very actively under discussion and will be implemented in the in the coming days, as well as taking further steps to give the Ukrainians what they need to defend themselves against the Russian aggression,” Blinken said. Secretary of State Antony Blinken said Sunday that NATO members have the go-ahead to send fighter jets to Ukraine as the U.S. and allies continue their efforts to help Ukraine defend itself against Russia's invasion.  Blinken also said the U.S. may heighten economic sanctions, possibly including banning Russian oil imports. Oil prices climbed further on the suggestion. “We are now in very active discussions with our European partners about banning the import of Russian oil to our countries, while of course at the same time maintaining a steady global supply of oil,” Blinken told NBC’s “Meet The Press.” “The actions we’ve taken to date have already had a devastating impact on the Russian economy.” Sec. of State Blinken reiterates this to Chuck Todd on Meet the Press: ""We are now in very active discussions with our European partners about banning the import of Russian oil to our countries, while, of course, at the same time maintaining a steady global supply of oil."" ",45,,,,20
2022-03-07,HuffPost,https://www.huffpost.com/entry/pasha-lee-killed-ukraine_n_62268b2fe4b0dd8abd576ff7,Ukrainian Actor Pasha Lee Reportedly Killed By Russian Shelling,"Pasha Lee, a 33-year-old Ukrainian actor, was reportedly killed on Sunday by Russian shelling of northern Ukraine. According to Ukraine’s Odesa International Film Festival and local reports, Lee was killed in Irpin after joining the Territorial Defense Forces of the Armed Forces of Ukraine to defend the country against the Russian invasion. In an Instagram post tagged to Irpin on Saturday, Lee wrote: “For the last 48 hours there is an opportunity to sit down and take a picture of how we are being bombed, and we are smiling because we will manage and everything will be UKRAINE 🇺🇦 WE ARE WORKING !!!” according to a translation. A post shared by ПАША ЛИ | АКТЕР | TV HOST (@pashaleeofficial) The actor appeared in films including “Meeting Of Classmates,” “The Fight Rules,” “Selfie Party” and “Zvychayna Sprava,” Deadline reported. He was also a host on the DOM channel and did voice work in “The Lion King” and “The Hobbit,” according to a Facebook post by Sergiy Tomilenko, president of Ukraine’s National Union of Journalists. At least four civilians were killed in Irpin, just west of Kyiv, on Sunday as Russian forces shelled an area being used as an evacuation route. Russian invaders have been pushing in on the town for days, according to The New York Times.",47,,,,8
2022-03-07,HuffPost,https://www.huffpost.com/entry/russia-recruiting-syrians-ukraine-invasion_n_6226b1dae4b004e4e3848c52,"Russia Recruiting Syrians To Fight In Ukraine Invasion, Defense Official Says","Russia is recruiting Syrians to fight on its behalf in the Kremlin’s invasion of Ukraine, a senior Pentagon official said Monday. “It is not clear to us whether they’ve set a quota for that and what that would be or how many they’ve gotten so far,” the unnamed official told reporters in a press briefing, according to Axios. “But we can corroborate reports that the Russians are trying to supplement their fighters with foreign fighters.” The Wall Street Journal first reported the development on Sunday, saying Russia was recruiting Syrians with expertise in urban combat as the invasion reportedly stretched longer than Putin expected, stymied by a fierce resistance from Ukrainians seeking to defend their country. The defense official told reporters Monday that the Pentagon found it “noteworthy” that Putin “believes he needs to rely on foreign fighters to supplement what is a very significant commitment of combat power inside Ukraine as it is.” NEWS: Defense Official Says Russians Reportedly Recruiting Syrian Mercenaries . The official said the Kremlin had already committed nearly 100% of the 150,000 troops amassed along the Ukrainian border since the invasion began last month. “They continue to be frustrated by a stiff Ukrainian resistance, as well as their own internal challenges,” the defense official said Monday. Pentagon spokesperson John Kirby told The New York Times this week that U.S. analysts don’t have any details about the number of Syrians Russia has recruited or whether they may already be in Ukraine. Britain’s Ministry of Defense said Sunday that Russian forces likely made “minimal ground advances” over the weekend and that it was highly unlikely the Kremlin had achieved its military objectives to date. Ukrainian President Volodymyr Zelenskyy rallied his country in an address from his office in Kyiv on Monday night, saying the country would rebuild itself after it repelled the invading forces. “There will be no trace of the enemy,” he said. “We will make our cities destroyed by the invader better than any city in Russia.”",7,,,,3
2022-03-04,HuffPost,https://www.huffpost.com/entry/volodymyr-zelenskyy-assassination-attempts_n_62223f97e4b0bd1df76b3a74,Volodymyr Zelenskyy Has Reportedly Survived 3 Assassination Attempts In The Last Week,"Ukrainian President Volodymyr Zelenskyy has survived at least three targeted assassination attempts in the last week, according to The Times of London. Since Russia’s unprovoked war on its western neighbor began last week, Zelenskyy has been conducting business from a handful of bunkers throughout the nation’s capital, having declined an offer from the U.S. to evacuate him. That’s left him vulnerable to attempts on his life by teams of Kremlin-backed assassins. Ukrainian National Security and Defense Council Secretary Oleksiy Danilov told a Ukrainian television network that anti-war elements in Russia’s Federal Security Service (FSB) have been essential in helping foil some of the plots. In a defiant speech last week, Zelenskyy acknowledged that he is “target No. 1” in an effort to “damage Ukraine politically by destroying the head of state.” “But we are not afraid, we are not afraid of anything,” he said. “We are not afraid to defend our country. We are not afraid of Russia.” U.S. officials warned last month that Russian forces have compiled a hit list of Ukrainian citizens to be killed or sent to detention camps. The Kremlin has reportedly dispatched two separate groups of mercenaries to Kyiv in an attempt to fulfill that directive. One is being orchestrated by the Wagner Group, a private military contractor run by Vladimir Putin ally Yevgeny Prigozhin, aka “Putin’s Chef.” The other is a group of elite Chechen fighters controlled by Chechen Republic leader Ramzan Akhmadovich Kadyrov. Danilov said on Tuesday that an assassination attempt by the Chechens over the weekend failed, and the group responsible for the attempt had been “destroyed.” Among those killed by Ukrainian forces was Chechen-Russian Gen. Magomed Tushayev, who has been accused of torturing and killing LGBTQ+ people in Chechnya. “As we’ve seen in the past, we expect Russia will try to force cooperation through intimidation and repression,” a U.S. official speaking on condition of anonymity told Foreign Policy. “These acts, which in past Russian operations have included targeted killings, kidnappings/forced disappearances, detentions, and the use of torture, would likely target those who oppose Russian actions, including Russian and Belarusian dissidents in exile in Ukraine, journalists and anti-corruption activists, and vulnerable populations such as religious and ethnic minorities and LGBTQI+ persons.”",20,,,,8
2022-03-03,HuffPost,https://www.huffpost.com/entry/zelenskyy-russia-cremation-chambers-ukraine_n_6220ea42e4b0ae4ab9c8e705,Zelenskyy Says Russians Are Carrying Cremation Chambers Into Ukraine,"Ukrainian President Volodymyr Zelenskyy said Thursday that Russian troops are lugging mobile cremation chambers with them as they continue their assault across the country, allegedly to dispose of their own dead and obscure the true number of casualties they’ve incurred. “These guys are carrying those cremation chambers for themselves,” Zelenskyy said at a press conference with reporters in Kyiv where he lamented that young Russian soldiers are being used as “cannon fodder.” “It’s inhumane,” he said. Zelenskyy said a large number of Russians are believed to have died in the conflict so far, but he alleged that no one is keeping track. Russian President Vladimir Putin amassed around 150,000 troops to support the conflict, according to the Pentagon. Most have been deployed. “No one is counting them. No one cares how many die in the shellings,” Zelenskyy said. “They knew in advance they were not going to show to their families, to their mothers, what happened to their children, that they died here,” he went on. “They came here to kill us, and we are defending our freedom and our homes, and that’s why they’re dying. We don’t want to kill them.” ""[Russia] brought crematoriums with them... we don't want to kill them""Ukrainian President Zelensky tells a press conference ""the end of the world has arrived""  In the eight days since the invasion began, people on social media have circulated graphic photos and videos of dead Russian soldiers apparently abandoned on the sides of roads. The Telegraph previously reported that mobile crematoriums were expected to be used on the battlefield, citing U.K. Defense Secretary Ben Wallace. Putin pledged Thursday to grant the families of fallen soldiers 5 million rubles ― around $50,000 ― in what The New York Times said was the first time Putin publicly acknowledged that Russians have died in the war. The Russian leader also sought to downplay widespread reports that the Ukrainians have put up a much stronger defense than he’d anticipated, claiming that the “special military operation in Ukraine” is “going strictly according to the schedule just as it has been planned.” The Russian Defense Ministry on Wednesday announced that nearly 500 of its soldiers have been killed and another 1,600 injured, although Western estimates are significantly higher. Ukraine says its fighters have killed more than 5,000 Russian troops. An American official told The New York Times the figure is more like 2,000. Russia reportedly took control of the Ukrainian port city Kherson this week ― the first major city to be taken over. But according to the Pentagon, and scattered reports, the Russian military is facing a serious morale problem made worse by food shortages. Some Russian troops are sabotaging their own military vehicles and laying down arms, according to the Pentagon, in order to avoid fighting a war that Russian authorities have baselessly described as a mission to liberate oppressed Ukrainians.",7,,,,8
2022-03-01,HuffPost,https://www.huffpost.com/entry/ukraine-us-ambassador-russia-vacuum-bomb_n_621de728e4b03d0c803df244,Ukraine's U.S. Ambassador Accuses Russia Of War Crime,"Ukraine’s ambassador to the U.S. accused Russia of war crimes for attacking Ukrainians with powerful vacuum bombs during Vladimir Putin’s continued invasion of his neighboring country. “They used the vacuum bomb today, which is actually prohibited by the Geneva Convention,” Oksana Markarova told reporters on Capitol Hill on Monday. “The devastation that Russia is trying to inflict on Ukraine is large, but we Ukrainians will resist. We are defending our home, we do not have any other option. We will not get tired, we will not stop, we will not surrender, we will continue defending our home.” Vacuum bombs, also known as thermobaric weapons, suck in oxygen to create high-temperature and high-pressure explosions that can cause widespread destruction and death. There hasn’t been independent confirmation that Russia has used vacuum bombs in Ukraine. On Saturday, CNN reporters near the Ukraine-Russia border said they identified a Russian thermobaric rocket launcher. Markarova said Russia is targeting orphanages and schools in Ukrainian cities. “We believe Russia, which is now acting like Nazi Germany during the World War II, essentially killing innocent civilians,” Markarova said. “It’s horrible, they have to pay the price, they have to be isolated.” She said Ukraine is working with the Biden administration and Congress to secure more weapons. Sen. Chris Murphy (D-Conn.) who was among the senators meeting with Markarova behind closed doors Monday, told Politico the current crisis calls for unity. “This is the most dangerous moment since the Cuban missile crisis,” Murphy said. White House press secretary Jen Psaki said the administration has not confirmed reports of Russia using thermobaric weapons. “If that were true, it would potentially be a war crime,” Psaki said. World leaders have expressed alarm over Russia’s tactics during the invasion. “It is clear that Vladimir Putin is prepared to use barbaric and indiscriminate tactics against innocent civilians to bomb tower blocks, to send missiles into tower blocks, to kill children, as we’re seeing in increasing numbers,” U.K. Prime Minister Boris Johnson said Tuesday from Warsaw. Karim Khan, the chief prosecutor of the International Criminal Court, pledged an expansive investigation into alleged war crimes and crimes against humanity in Ukraine. Ukranian and Russian delegations held talks Monday on the Belarus border, with no immediate breakthrough. Both parties said they would seek a second round of talks.",45,,,,5
2022-03-01,HuffPost,https://www.huffpost.com/entry/putin-message-from-lithuania-mayor_n_621edf3fe4b0250871a757db,Mayor Paints Very Blunt Message For Putin... Right Outside Russian Embassy,"A mayor in Lithuania has a blunt message for Russian President Vladimir Putin, who launched an attack on Ukraine and is facing investigation for possible war crimes, including attacks on civilians. Remigijus Simasius, the mayor of Vilnius, the capital, and a team of volunteers painted “Putin, The Hague is waiting for you” in large block letters on a street just outside the Russian embassy, according to Reuters. A handout image provided by the mayor’s office to the news agency shows the stencil in place: The message comes as Chief Prosecutor Karim Khan of the International Criminal Court ― located in The Hague, in the Netherlands ― announced an investigation of Putin over potential war crimes. In one instance, Russia is accused of using fearsome thermobaric weapons, aka “vacuum bombs.” “If that were true, it would potentially be a war crime,” White House press secretary Jen Psaki said this week, adding that the U.S. has not yet confirmed use of the weapons. CNN reporters over the weekend said they spotted a thermobaric rocket launcher moving into position near the border. There are also multiple videos online of Russian strikes on civilian targets, and reports of deaths and injuries among civilians.",45,,,,5
2022-02-26,HuffPost,https://www.huffpost.com/entry/missile-hit-kyiv-apartment-building-injuries-reported_n_621a637ee4b06e1cc5902f5f,"Videos Show Missile Hitting Kyiv Apartment Building, Injuries Reported","Multiple videos show the moment a missile slammed into an apartment building in Ukraine’s capital city, Kyiv. The missile strike took place Saturday morning as Russian forces continued their invasion of the country. Videos verified by The New York Times show the missile impact at several angles and the destruction left in its wake. Videos and photos verified by The New York Times showed a residential building struck by a missile in southwestern Kyiv, about 1.5 miles from Sikorsky Memorial Airport, on Saturday morning. Videos showed rescue and evacuation efforts underway.  The high-rise apartment building is near the city’s two passenger airports. Though no fatalities have been reported, a rescue worker said six civilians were injured in the attack, according to The Associated Press. One video published by The New York Times showed rescue workers carrying an injured woman. U.S. President Joe Biden has issued heavy sanctions against Russia and its leaders and oligarchs, including Russian President Vladimir Putin, in response to the invasion. Biden is now weighing whether to exclude Russia from SWIFT, a high-security network that connects thousands of financial institutions around the world, CNN reported Saturday. Ukrainian President Volodymyr Zelenskyy has stood defiant against Putin’s invasion of his country, and turned down an American offer early Saturday to be evacuated from Kyiv. “The fight is here,” Zelenskyy said, according to the Ukrainian Embassy in the U.K. “I need ammunition, not a ride.”",47,,,,22
2022-02-24,HuffPost,https://www.huffpost.com/entry/kharkiv-subway-station-russia-invasion_n_6217a9bbe4b0d1388f111dc0,Ukrainians Hide From Russian Airstrikes In Kharkiv Subway Station,"Hundreds of Ukrainians sought shelter in a subway station in the city of Kharkiv on Thursday as Russia continues to attack its neighboring country. Videos posted on social media showed people, including families with young children, flooding train platforms as well as dark subway cars parked in the station. Kharkiv: Hundreds huddle on the train platform, dark subway cars and on the stairwells as the Russian invasion of Ukraine continues. The station also serves as bomb shelter. Some have been here since 4am, most are restless. For safety the name of the station is not mentioned.  CNN’s chief international correspondent Clarissa Ward reported from the scene, describing a crowded and chaotic environment. Ward spoke to a woman who identified herself as Sveta, who said she arrived at the station an hour ago after she heard there would be explosions. Sveta said she owns a car but still preferred to seek shelter inside the station. “Yes, I have a car, but I don’t have the thought that I can be safe in Ukraine in any city,” she said. Another woman told Ward that hearing the news this morning was “very scary.” CNN's @clarissaward reports from a Kharkiv, Ukraine, subway station where citizens have fled amid explosions  In a Facebook post, Kharkiv Mayor Ihor Terekhov urged citizens to keep calm and stay at home where possible, adding that all bomb shelters will remain open. “The subway is the safest place,” said Terekhov, according to an NBC reporter. “All utilities are working. There are no civilian casualties in Kharkiv.” ""Russian tanks are standing near the ring road,"" said Kharkiv Mayor Ihor Terekhov. ""The subway is the safest place. All utilities are working. There are no civilian casualties in Kharkiv. Terekhov asks everyone to stay in shelters."" Kharkiv is not the only Ukrainian city that is on alert. CNN reported that Kyiv’s mayor, Vitali Klitschko, has imposed a curfew from 10 p.m. to 7 a.m. local time. U.S. President Joe Biden is due to speak at 12:30 p.m. ET to lay out the U.S. response to Russia’s aggression. Hundreds of people, including many women and children are currently taking shelter inside a subway station in Kharkiv, #Ukraine as explosions are heard in the city. @washingtonpost  Ukrainians took shelter in train stations on Thursday as Russia’s bombardment continued.In Kharkiv — which sits about 30 miles from the border with Russia — CBS News saw people gathering in subway stations and parked trains, which appeared to have been turned off. ",47,,,,24
2022-02-24,HuffPost,https://www.huffpost.com/entry/ukraine-russia-bombings-photos_n_6217953de4b0f800ce1d42e7,Horrifying Photos Show Immediate Effects Of Russia's Invasion Of Ukraine,"Early photos of smoke, fire, bodies and bloodshed have emerged following the start of Russian President Vladimir Putin’s military incursion into Ukraine, offering a small but powerful glimpse into the wide-ranging attack that’s left the country’s cities and military bases battling a barrage of deadly air and missile strikes. The photos, taken mere hours after Russia launched its first assaults in the early hours of Thursday morning, come as Russia carries out a long-anticipated invasion of the former Soviet republic. The attacks first started from the air, and Ukrainian authorities later reported ground assaults as well. Russian troops crossed Ukraine’s borders from the north, east and south, and explosions were reported in regions throughout the country, including in the capital of Kyiv. There, photos appear to show Russian military helicopters flying on the outskirts of the city and a Ukrainian military aircraft smoldering in a field after it was shot down. Other photos, taken outside of the capital, show blasted apartment complexes, wounded and dead civilians, and others attempting to flee. Here is a selection of those photos. NOTE: Some may be disturbing.",47,,,,8
2022-02-23,HuffPost,https://www.huffpost.com/entry/journalists-explosions-kyiv-ukraine_n_62170114e4b0d1388f0f49c2,TV Journalists' Live Reports In Kyiv Interrupted By Chilling Sounds Of War,"News correspondents in Kyiv were interrupted by the sounds of explosions in or near the Ukrainian capital before dawn on Thursday, less than an hour after Russian President Vladimir Putin announced a military operation in the country. Reporting from a hotel rooftop in central Kyiv, CNN senior international correspondent Matthew Chance said he could hear loud booms in the distance. “The United States has warned the Ukrainian authorities that it is possible that there could be strikes, airstrikes, missile attacks, ground attacks as well, on various places around the country, including on the capital,” Chance told CNN’s Don Lemon. “Now I don’t know whether that’s what we’re witnessing now, but it’s a remarkable coincidence that I’m hearing these explosions in Kyiv right now in the minutes after Vladimir Putin gave that speech.” After several more booms, Chance stopped to put on a flak jacket and helmet. The Ukrainian interior ministry said that rocket attacks had begun targeting Ukrainian fighter jets at an airport outside Kyiv, The New York Times reported. The country’s state emergency service reported attacks against 10 Ukrainian regions, primarily in the east and south. The government agency said several planes had been hit and information about shootings was coming in constantly, according to the Times. CNN's Matthew Chance in Kyiv: ""I just heard a big bang right here behind me."" Here's the video of the moment  This is the moment when senior international correspondent Matthew Chance, a 21-year veteran of CNN, donned his flak jacket and helmet live on the air  Other reporters in Kyiv and also the country’s second-largest city, Kharkiv, also reported hearing explosions. Charlie D’Agata, a senior foreign correspondent for CBS, said he heard five explosions, followed by what sounded like a fighter jet overhead. BREAKING: The war in Ukraine has begun. As we were on the air with @charliecbs, he heard what sounded like a fighter jet overhead after hearing five explosions.  In ABC News’ feed, a series of explosions could be heard echoing throughout the dark city. Explosions heard in the distance before sunrise in Kyiv, Ukraine. LATEST:  More than 150,000 Russian troops had amassed along Ukraine’s border in recent weeks, and Ukrainian President Volodymyr Zelenskyy had hours earlier implored his Russian counterpart to answer his call for peace. “The people of Ukraine and the government of Ukraine want peace,” he said.",47,,,,24
2022-02-22,HuffPost,https://www.huffpost.com/entry/joe-biden-russia-ukraine-sanctions_n_62152164e4b0f800ce183641,Joe Biden Announces New Russia Sanctions And European Troop Deployments,"The U.S. is imposing sanctions on Russia and redeploying troops within Europe to respond to Russian President Vladimir Putin’s decision to call for the breakup of Ukraine and send troops into that country, President Joe Biden said Tuesday. “Who in the Lord’s name does Putin think gives him the right to declare new so-called countries on territories that belong to his neighbors?” Biden asked. The president said the sanctions would hit two major Russian banks and make it harder for Moscow to raise money by selling its sovereign debt. Meanwhile, the U.S. will send U.S. soldiers from elsewhere in Europe to Estonia, Latvia and Lithuania — countries that were formerly part of the Soviet Union but have since become democracies and U.S. allies as part of the NATO military alliance. “We have no intention of fighting Russia,” Biden said. “We want to send an unmistakable message, though, that the United States and our allies will defend every inch of NATO territory.” The U.S. views Putin’s move to bolster Russian-backed breakaway regions in Ukraine as an invasion. Washington and its friends plan to soon unveil further steps to punish Russia and deter further escalation. “As Russia contemplates its next move, we have our next move prepared as well,” Biden said, adding that he believes Putin plans to escalate his incursion. “The United States will continue to provide defensive assistance to Ukraine.” Washington is also placing sanctions on influential Russians close to Putin and their family members, the president added. The group includes Russian spy chief Alexander Bortnikov, Putin aide Sergei Kiriyenko and three well-connected businessmen. Biden’s remarks came after Putin said the separatists should control a much larger portion of Ukraine than they already do, possibly signaling that Russian troops will fight the Western-backed Ukrainian army to capture new territory and set off a longer, bloodier conflict. Russia has also begun evacuating its diplomatic facilities in Ukraine. The U.S. is not obligated to defend Ukraine, but American officials and national security experts say a Russian-led upheaval of the status quo in Europe would endanger NATO states and would drive long-term instability. As Putin has amassed over 100,000 troops along Ukraine’s borders in recent months, NATO members have sent military support to Ukraine and reinforced their own forces in Russia’s neighborhood. Russia says NATO must withdraw from countries on its periphery — despite their independence — and promise to never accept Ukraine as a member. Earlier in the day, NATO member Germany said it would halt a pipeline project that would have let Russia earn millions of dollars by pumping gas across Europe. Berlin’s move vindicated the Biden administration’s strategy of warm, close cooperation with U.S. allies — undercutting Republicans’ claims that the president must intensely pressure European nations like Germany. German Foreign Minister Annalena Baerbock said Tuesday that her country wants to remain united with its friends and show “a stop sign” to Russia. In a call with reporters on Tuesday afternoon, a senior Biden administration official called the pipeline, known as Nord Stream 2, “a cash cow” for Putin and said the pause represented “a major turning point in the world’s energy independence from Russia.” The U.S. will continue “to reduce Europe’s addiction to Russian gas,” the official added, and is ready to impose broader, more painful measures like targeting Sberbank, Russia’s largest financial bank, and cutting Moscow off from the SWIFT financial system. Western governments still hope that diplomacy can tamp down tensions on the continent, Biden said. The administration official noted that simply placing the maximum of sanctions on Russia is not America’s goal: “Sanctions are meant to deter and prevent. We want to prevent a large-scale of invasion of Ukraine,” the official said. And the president notably did not mention the possibility that he will hold a summit with Putin, though Secretary of State Antony Blinken did later cancel a planned meeting with Russian Foreign Minister Sergey Lavrov. For now, “we still believe Russia is poised to go much further,” Biden said.",4,,,,26
