Date,URL,Title,Text,Topic
2022-03-18,https://www.express.co.uk/news/world/1582625/China-military-aid-Russian-artificial-intelligence-Ukraine-war-news,China could supply Russia with 'microchips and semiconductors' in Ukraine conflict,"Fears over Beijing’s possible involvement have come after reports Russia had asked for military equipment, including drones, to make up for unexpected heavy losses. AI has changed the face of warfare by making missiles so technologically advanced they can target specific objects without any human involvement. With the use of AI, weapons of war can be fully autonomous and use facial recognition and data collection to specifically target certain people and areas. China is a world leader in the field and seeks to leverage AI technology to become a leading military. Vladimir Putin was previously reported saying whoever becomes the leader in AI will be the ruler of the world. The Russian leader also predicted that future wars would be fought by countries using drones. According to the Associated Press, he said: “When one party's drones are destroyed by drones of another, it will have no other choice but to surrender"". It comes amid Putin's apparent request for military aid from China. US officials recently claimed Moscow had asked for equipment and other assistance from Beijing but it's not known specifically what was requested. Samuel Bendett, an expert on Russia's AI and military, told Express.co.uk that China's ""initial assistance may come in the form of microchips and semiconductors"". ""This technology can be used in different types of military systems and weapons, from missiles, to warheads, to computers and automated control systems, to different types of sensors that identify and classify targets"". Elon Musk, along with 116 other technology leaders previously sent a petition to the United Nations calling for new regulations on how AI weapons are developed. The group feared the introduction of autonomous technology would create a “third revolution in warfare”, following the development of gunpowder and nuclear weapons. Mr Bendett added: ""Chinese civilian AI investments in Russia were growing prior to the war, and may continue to grow, but the true extent of Chinese military high-tech assistance is hard to estimate at this point, considering how opaque Russian Ministry of Defence was about actual details about their military weapons"". The AI expert also said we could see more evidence of deepfakes being used by Russia similar to the recent fake video of President Zelensky appearing to tell Ukrainians to put down their weapons and surrender. In the report he co-authored, Mr Bendett established there were more than 150 Russian AI-enabled military systems, including autonomous weapons that operate in the air, underwater and on land. One example is the Poseidon, developed by Russia, which is an autonomous vehicle resembling a torpedo that is designed to deliver a retaliatory nuclear strike. The country also has KUB-BLA drones, known as 'suicide drones', that can hit targets by following a pre-programmed set of coordinates and self destruct when it hits its target. However, the expert said that in this war, AI has primarily been used for data collection and analysis so far and has also been used by Ukrainians. Clearview AI recently offered its services to Ukraine which helps by using facial recognition to help the Ukrainians uncover Russian infiltrators, fight misinformation and identify the dead.",10
2022-03-19,https://www.express.co.uk/news/world/1583179/Vladimir-Putin-humiliated-Russia-astronauts-space-station-Ukraine-flag,Vladimir Putin red-faced as Russian astronauts light up ISS by wearing Ukraine colours,"The spacemen flew to the international space station (ISS) from Kazakhstan aboard the Soyuz MS21 spacecraft. Footage showed the three men wearing bright yellow suits when they reached the space station. The suits had bright blue features, with the outfits sporting the colours of the Ukrainian flag. Earlier footage of the astronauts taken as their capsule prepared to dock showed them wearing blue flight suits, the Daily Mail reported. It has raised speculation over whether their change of uniform was intended to send a message about the conflict in Ukraine. Oleg Artmyev, the mission commander, was asked about the suits when the three astronauts were able to speak to their families from the space station. He said that every crew chooses its own flight suits, meaning they are not the same. He said the choice of yellow was because the team had a lot of yellow material they had to use. Mr Artmyev said: “It became our turn to pick a colour. But in fact, we had accumulated a lot of yellow material so we needed to use it. So that's why we had to wear yellow.” He did not indicate whether the outfits were intended to send a message about the conflict in Ukraine, now in its fourth week. Many people have worn the colours of the Ukrainian flag since Russia invaded its neighbour on February 24 to show solidarity with the people of Ukraine. The team were the first new arrivals at the ISS since the Russian invasion of Ukraine over three weeks ago. Mr Artmyev led the mission alongside Denis Matveyev and Sergey Korsakov. The crew blasted off from the Russia-leased Baikonur launch facility in Kazakhstan at 8.55pm on Friday. They joined two other Russians, four Americans and a German at the station. The war in Ukraine has also sparked tension in space, with many spacecraft launches cancelled and contracts between countries cancelled since the invasion. Dmitry Rogozin, head of Russia's space energy Roscosmos, warned last week that the US would have to use “broomsticks” to fly into space after Russia said it would stop supplying rocket engines to companies in the US. There are fears that Russia is prepared to jeopardise space exploration over the mounting geopolitical tensions. Nasa administrator Bill Nelson played down Mr Rogozin’s comments. He said: “That’s just Dmitry Rogozin. He spouts off every now and then. But at the end of the day, he’s worked with us. “The other people that work in the Russian civilian space program, they’re professional. They don’t miss a beat with us, American astronauts and American mission control. Despite all of that, up in space, we can have a cooperation with our Russian friends, our colleagues.” US astronaut Mark Vande Hei is due to leave the space station along with two of the Russian cosmonauts on March 30. Another three Nasa astronauts are set to blast off for the station in April, along with another Italian astronaut.",10
2022-03-21,https://www.express.co.uk/news/science/1584016/putin-humiliated-russia-iss-ukraine-roscosmos-putin-nasa,Putin humiliated as OWN cosmonauts board ISS sporting colours of Ukraine,"The three cosmonauts, Denis Matveyev, Oleg Artemyev and Sergey Korsakov were the first arrivals to the ISS since the war first began. They docked at the ISS after flying on a rocket for three-hour, having blasted off from a Russian spaceport in Kazakhstan. The new additions joined two other Russians, four Americans and a German on the space station. Video footage live-streamed by NASA and Russian space agency Roscosmos shows the cosmonauts entering the ISS sporting bright yellow jumpsuits with blue patches. But Russia rejects that this has any connection to the Ukrainian flag, despite those being the colours that it consists of. Roscosmos said that ""sometimes, yellow is just yellow"". The usual Russian space outfit is marked by a plain blue. Mr Artemyev was asked about the choice of colour in a live-streamed press conference, who appeared to downplay the dress choice as a matter of convenience rather than a political statement. He responded: ""It became our turn to pick a colour. ""We had accumulated a lot of yellow material so we needed to use it. ""That's why we had to wear yellow."" Since Putin first launch the invasion, the Ukrainian flag and its colours have become synonymous with a sign of solidarity with the country. Some Russians are now starting to openly discredit Putin's war. Marina Ovsyannikova, an editor at Channel One television, stormed onto the set of the Vremya evening news last Monday, shouting: ""Stop the war. No to war. “Don’t believe the propaganda. They’re lying to you here.” This also comes after Russia's partnership with the West in space has come under the microscope as tensions soared down below. Earlier this month, Roscosmos head Dmitry Rogozin said the 500-tone ISS could ""fall"" or ""land"" as a result of Western sanctions. He claimed that the sanctions could disrupt the operation of Russian vessels servicing the ISS, which could cause the Russian segment of the orbiting station to ""fall down into the sea or onto land"". And tensions also skyrocketed when Russia blocked the launch of 36 British satellites, owned by company OneWeb, again in response to Western sanctions. Mr Rogozin impounded the satellites and told Britain it would not launch them unless the sanctions were lifted. He tweeted a video, with the caption which appeared to show Russian workers covering up the flags of a number of countries that were displayed on the rocket. Mr Rogozin wrote in the tweet: “The launchers at Baikonur decided that without the flags of some countries, our rocket would look more beautiful.” But now, OneWeb has banned all future Russian launches and has instead teamed up with Elon Musk's SpaceX, which will complete the first OneWeb launch in 2022.",10
2022-03-22,https://www.express.co.uk/news/science/1584504/brexit-news-nuclear-deal-sizewell-c-sheffield-forgemasters-boris-johnson,Brexit Britain strikes £7.2bn nuclear deal to create 70K energy jobs and slash Russia ties,"The Sizewell C Consortium has signed a Memorandum of Understanding (MOU) for Yorkshire-based engineering firm Sheffield Forgemasters to supply future large-scale gigawatt nuclear projects. The consortium is a group of over 250 leading companies and Trade Unions from across the nuclear supply chain. Sizewell C is the proposed nuclear project poised to be the UK's next major plant. Sheffield Forgemasters is set to provide a variety of crucial components to the project, including nuclear grade steel castings and forgings. The agreement also signals the potential longer-term opportunities for collaboration on future European Pressurised Reactor (EPR) projects in Britain. it builds on the back of three former agreements signed by the Sizewell C Consortium with Wales, the North of England and East of England. It is set to bring a £7.2billion boost to the supply chain and create 70,000 job opportunities throughout the construction of Sizewell C. David Bond, CEO of Sheffield Forgemasters, commented: “Joining the Sizewell C Consortium marks a positive step forward for our business and unites two strategically significant industries at the forefront of driving clean energy growth opportunities for Britain. ""We will be manufacturing qualification components in order to join the supply chain for Sizewell C, with the eventual aim, to supply components into the build. ""If we can secure supply into the UK’s nuclear fleet, we can continue to invest in our workforce, provide local high-skilled job opportunities, and re-shore nuclear manufacturing for the UK fleet.” Cameron Gilmour, Spokesperson for the Sizewell C Consortium, commented: “We are delighted to welcome Sheffield Forgemasters into the Sizewell C Consortium. ""With a long history of supporting British infrastructure builds, their knowledge and expertise will be valuable in driving forward our ability to deliver new large-scale nuclear, with Sizewell C as the next project in line. "" This comes as Prime Minister Boris Johnson announced that the UK will receive up to 25 percent of its electricity from nuclear power, as it looks to slash ties with foreign importers like Russia. On Monday, Mr Johnson met executives from major nuclear utilities and technology companies including Rolls-Royce, France’s EDF, and the Westinghouse and Bechtel from the US, to discuss how Britain can accelerate the rollout of the energy source. Tom Greatrex, the chief executive of the Nuclear Industry Association (NIA), said: “Accelerating nuclear projects is absolutely essential to keep energy costs down, cut expensive gas imports and strengthen our energy security as we move towards net zero. “That means urgently investing in a fleet of large and small nuclear stations, alongside renewable investment, to deliver the clean, sovereign power we need.” This announcement will also come as a lifeline as the UK's existing nuclear fleet has been declining. Hunterston B in Scotland shut down earlier this year, while Hinkley Point B in Somerset is scheduled to be closer later this year.",10
2022-03-28,https://www.express.co.uk/news/science/1587611/ukraine-researchers-britain-putin-war-fellowship-programme,UK to rescue! Ukrainian researchers receive £3m to come and study in Britain,"Russia’s war in Ukraine has sparked a refugee crisis, with around 3.9 million people thought to have fled their homeland so far, according to some estimates. For Ukrainians who had been involved in academic research, it may have appeared as though their projects were in tatters. But now, the Government has handed them a £3million lifeline by setting up an exciting new fund. The support package, forming the Researchers at Risk Fellowship Programme, was announced on Sunday, March 27. And not only will it support Ukrainian researchers who have escaped the conflict, but also those who are in the UK and cannot go back home. Science Minister George Freeman wrote on Twitter: “Science is a force for good in the world. “That’s why as well as our Russia sanctions, I’m announcing £3million support for Ukrainian researchers fleeing the conflict (as well as those already in the UK but unable to return home).” The UK’s national academies and the Council for At-Risk Academics will deliver the funding along with the Nuffield Foundation, which is contributing £500,000. As well as providing a salary and accounting for research, the Fellowships will also cover the researchers’ living costs for up to two years. The funds can be accessed across all disciplines for postdoctoral researchers. The Fellowship can also be accessed by those with equivalent experience to help support Ukraine’s research landscape. Mr Freeman added: “The UK has a proud history of world class science, underpinned by a commitment to freedom and sanctuary for those fleeing tyranny. “Today we are taking a stand for science as a force for good and supporting Ukrainian researchers to come to the UK. “We will always support science where it is working to further international knowledge and discovery and to find solutions with global benefit, but it is only right that we take a stand against the Kremlin’s illegal invasion of Ukraine and the deplorable Putin regime.” The Government has also stressed that it will not provide funding to any new collaborative projects with Russia. This is yet another strategy to cripple the Russian state, and individuals and organisations linked to the Kremlin. It also made clear that this measure is not aimed at individual Russian researchers and students, many of whom oppose the invasion of Ukraine. Now, universities across the country have started to welcome Ukrainian students and are hoping to partner with institutions to provide remote learning opportunities. Minister for Higher and Further Education Michelle Donelan said: “Our world-leading universities have always been underpinned by the core values of freedom and liberty, which is why I know they will support us now in taking action against the Russian regime and their illegal invasion of Ukraine. “We are asking universities that have not yet done so to review any financial or academic research ties with Russia given the horrors the Kremlin is inflicting on the Ukrainian people.” The UK Government is not alone in its efforts to help rescue Ukraine’s science community. ScienceForUkraine is a community group of volunteer students and research scientists from institutions in Europe and around the world. The group consists of a number of universities that have been providing free accommodation to students and has been offering full-time and part-time positions to researchers.",10
2022-03-30,https://www.express.co.uk/news/world/1588368/soyuz-rocket-russia-vladimir-putin-spy-satellite-ukraine-news-spt,Russia's top secret spy mission aboard Soyuz rocket laid bare,"Record-breaking NASA astronaut Mark Vande Hei is due to return to Earth from the International Space Station on Wednesday aboard a Russian Soyuz rocket with two Russian astronauts. Mr Vande Hei’s return has been an ongoing source of disagreement in recent weeks, as relations between Russia and the US sour after the invasion of Ukraine. Mr Vande Hei’s stay on the ISS was extended in September to accommodate a select few visiting tourists and Russian film crews sent into space at the end of last year. Things took a turn earlier this month when RIA Novosti, a Russian state broadcaster, shared a satirical video depicting Mr Vande Hei’s Russian colleagues leaving him behind on the ISS. After RIA Novosti described the video as a joke, Russia formally denied the speculation, saying all three will return as scheduled on March 30. Mr Vande Hei and his crewmates boarded the Soyuz at around 5am on Wednesday morning, with departure due around 8:20am. As of last year, the Soyuz is the most frequently used launch vehicle in the world, with over 1,900 flights since its debut in 1966. The Soyuz was designed for the Soviet space program in the Sixties, and served as the only means to ferry crew to or from the ISS between 2011 and 2020. Earlier this year, Russia launched a top secret spy mission aboard a Soyuz rocket. Lift-off of the Soyuz-2.1a rocket occurred at 7am on February 5 from the Plesetsk Cosmodrome. Plesetsk, located about 500 miles (800 kilometres) north of Moscow, has been used as a launch site for multiple rocket types since the dawn of the space race. US military tracking data confirmed the successful launch of the Soyuz, indicating that it had reached an unusual orbit more than 1,200 miles (1,931 kilometres) above Earth, an altitude that allows it to circle the planet every 127 minutes. Russian officials officially named the satellite Kosmos 2553, in line with Moscow’s naming scheme for military spacecraft. The Kremlin said Kosmos 2553 is “equipped with newly developed on-board instruments”. Beyond this, however, very little is known. Due to the classified nature of the mission, Everyday Astronaut reports it “cannot be specified” exactly where the satellite went, and nothing is known about the characteristics of the satellite besides the limited information provided by Russia’s defence ministry. According to Spaceflight Now, analysts believe Kosmos 2553 could be an imaging satellite for the Russian military — particularly pertinent given that Putin invaded Ukraine less than three weeks after the rocket launched. It had been speculated that it was the first in a new series of radar reconnaissance satellites called Neitron. Radar satellites are capable of collecting all-weather satellite images during both the day and night. Neitron had initially been due to launch in late 2018, but this was delayed, reportedly due to technical issues. Russian forces have launched a number of new satellites in recent years, including Pion-NKS and Lotos satellites — capable of intercepting radio transmissions and helping Russian intelligence locate foreign shipping traffic, including naval forces. US officials also believe Russian military spacecraft have tested anti-satellite capabilities in orbit. Russia’s invasion of Ukraine has proved a hammer blow to the country’s space ambitions, however. Moscow’s space chief Dmitry Rogozin admitted earlier this month that his country will “lose several years” in its bid to put a rover on Mars after the European Space Agency suspended work with Russia on its upcoming ExoMars mission. Concerns also remain about the ongoing safety of the ISS, given that Russia controls some crucial aspects of the space station’s propulsion control systems, which prevent it from being pulled into the Earth’s atmosphere and slowly burning up. Despite ongoing concerns, however, ISS crew showed their unity this week ahead of the Soyuz’s scheduled return on Wednesday. They conducted a change of command ceremony, with former commander Anton Shkaperlov handing over the ropes to NASA astronaut Tom Marshburn. Mr Shkaperlov hinted at the geopolitical tensions on Earth during the ceremony, saying: “I [am] proud I was the commander of this excellent crew. “People have problems on Earth. On orbit... we are one crew.”",10
2022-03-30,https://www.express.co.uk/news/world/1588268/russia-war-uk-submarine-hunter-vladimir-putin-navy-steps-up-invasion,Britain deploys 'submarine hunter' aircraft after Putin ramps up naval warfare,"The aircraft will be despatched in the Arctic. This comes as Russian naval activity has reportedly reached ""Cold War levels"" in the North Atlantic. The P-8 Maritime Patrol planes, deployed as part of the UK's new Arctic Strategy, are designed to ""hunt"" submarines. The planes use specialist surveillance technology to locate submarines, including radar and an acoustic sensor system, before alerting NATO warships. They are also armed with torpedoes for engaging sub-surface targets. The Arctic Strategy, which sets out the country's military operations in the region for the next decade, was published during Defence Secretary Ben Wallace's trip to Norway. Mr Wallace visited the country to observe Exercise Cold Response, a military exercise involving 30,000 NATO troops - the biggest cold-weather exercise in three decades. The strategy points to new threats and challenges triggered by melting Arctic ice, which has caused Russia to feel ""sensitive to the risks associated with reduced sea ice cover on its northern flank"". It added that Russia views the Arctic as being ""strategically important"". The report notes that the country now conducts as many submarine patrols as the Soviet Union in the Cold War. Since 2016, Russia has also reopened two Arctic naval bases, Franz Josef Land and Kotelny Island. The strategy said: ""While this activity is not in and of itself a breach of international law, it presents challenges which impact upon the interests of the UK, our Allies and partners, and the inhabitants of the Arctic, and to which we must be vigilant and prepared to respond"". A defence source told the Telegraph that the militarization of the Arctic was led by Russia, claiming that the UK and NATO intervened to maintain international law. Russia launched its own Arctic Strategy in 2008. The last of the P-8 planes were delivered to RAF Lossiemouth in January, replacing the Nimrod maritime patrol aircraft which was decommissioned in 2010. The Arctic Strategy also outlined plans for ""cold weather warfare training"" in countries such as Norway and the United States. It said: ""In addition to cold weather warfare training in Norway, the UK will seek to take advantage of further invitations and conduct cold-weather training in Canada, Finland and the United States on a regular basis. ""In support of these capabilities, UK Defence will examine options to bolster its cold-weather capability to ensure that Arctic-appropriate equipment, activity, environmental support and infrastructure are all developed and maintained."" In a statement, Ben Wallace also noted the increasing military capabilities of China in the Arctic. He said: ""Melting sea ice in the Arctic brings both opportunities and threats, with Russia taking an increasingly militarized approach to the region and China supporting its proposed Polar Silk Road with a range of infrastructure and capabilities with dual-use potential. ""As the region becomes increasingly accessible, threats from elsewhere around the globe could spill over into the Arctic.""",10
2022-04-01,https://www.express.co.uk/news/uk/1589683/uk-ambulances-venari-military-vehicles-latest,Ukraine-Russia: UK ambulances sent to conflict,"Bosses at Venari Group have devoted its 120,000 sq ft of shopfloor space in Brighouse, West Yorks, and Goole to make the military-grade vehicles. The ambulances are constructed from former Army vehicles. These are stripped and converted into specialist transport by the company's highly skilled staff. The Venari workforce has been cranking out the emergency vehicles for 24 hours a day. The first high-protection ambulances are expected to be ready for delivery to Ukraine by the end of the week. Venari Group's chief executive Oliver North, a former Royal Engineer, said he felt compelled to take on the work after the Ukrainian Embassy asked for his help via Goole's Conservative MP Andrew Percy.",10
2022-04-06,https://www.express.co.uk/news/science/1591937/joe-biden-soaring-tensions-russia-china-hypersonic-missile-test-darpa-air-force,Biden risks soaring tensions with Russia and China after secret hypersonic missile test,"Hypersonic objects are those that travel in excess of five times the speed of sound, or 3,806mph. While the ability to travel and manoeuvre at these speeds presents a significant engineering challenge — as the physical properties of the airflow around the object in question change significantly while the heat generated from friction and air resistance rises — such potentially allows missiles to evade present-day air defences and anti-ballistic missile systems. The sheer speed of such hypersonic missiles also makes them both better able to penetrate heavily shielded targets and capable of destroying targets with their kinetic energy alone, without even factoring in a payload of high explosives. America’s most recent hypersonic missile test was conducted by the US Defense Advanced Research Projects Agency (DARPA) and the US Air Force — and utilised a design developed by the aerospace firm Lockheed Martin. During the test, the so-called Hypersonic Air-breathing Weapon Concept (HAWC) was released from a B-52 bomber before being boosted to above the speed of sound in order to ignite its Aerojet Rocketdyne scramjet engine. A scramjet, short for “supersonic-combustion ramjet”, is a type of jet engine with no major moving parts in which the craft’s forward motion draws in air into an intake at speeds greater than the speed of sound, compresses it, and then injects and combusts fuel to provide thrust. Having fired its scramjet, DARPA said, the HAWC missile rapidly accelerated to hypersonic speeds — that is, greater than five times the speed of sound — and travelled for more than 345 miles, reaching altitudes of greater than 65,000 feet above sea level. According to DARPA, this is the second successful test flight in their HAWC programme, with a different design from another contractor having also achieved hypersonic flight last September. According to CNN, the latest test took place in mid-March. DARPA HAWC programme manager Andrew Knoedler said that hypersonic weapons “offer the potential for military operations from longer ranges with shorter response times and enhanced effectiveness compared to current military systems. “Such systems could provide a significant payoff for future US offensive strike operations, particularly as adversaries’ capabilities advance. “This Lockheed Martin HAWC flight test successfully demonstrated a second design that will allow our warfighters to competitively select the right capabilities to dominate the battlefield. “These achievements increase the level of technical maturity for transitioning HAWC to a service programme of record.” “We are still analysing flight test data, but are confident that we will provide the US Air Force and Navy with excellent options to diversify the technology available for their future missions.” The announcement comes less than three weeks after Russia used its own hypersonic “Kinzhal” missiles — the name translates to “dagger” — outside of its own borders for the first time. The advanced weapons were used to destroy an underground weapons depot in the village of Deliatyn in the Ivano-Frankivsk region, alongside a fuel depot in the city of Mykolaiv. First publicly unveiled by Russian President Vladimir Putin on March 1, 2018, the Kh-47M2 Kinzhal air-launched hypersonic missile system — which he called “the ideal weapon” — is said to have a maximum operating range of 1,800 miles. Prior to the missile’s release, its carrying aircraft accelerates to its maximum possible speed, which in the case of the MiG-31K fighter jet is 1,864 miles per hour. After disconnecting from the aircraft, the missile fires up its solid-propellant-driven engine and accelerates to some 10–12 times the speed of sound — around 7,670–9,200mph. It is believed that the Kinzhal was developed by building on the aero-ballistic missile of Russia’s ground-based Iskander-M tactical missile system, which has an operational range of around 311 miles. Each Kh-47M2 customarily carries a payload of around 1,000 pounds of a high-explosive warhead — however, they can also be armed with a similarly-sized nuclear weapon that explodes with the force of 100,000–500,000 tonnes’ worth of trinitrotoluene (TNT). According to TASS, Kinzhal missiles have been in deployment as part of “experimental combat duty” since at least the December of 2017. Some commentators have expressed concern over the timing of the US’s hypersonic test announcement, suggesting that it risks escalating global tensions. In fact, early last month, the US delayed and then cancelled a ballistic missile test on very similar grounds — although Pentagon press secretary John Kirby noted that this decision was motivated by a desire to demonstrate that America is “a responsible nuclear power”. According to CNN, the decision to delay the announcement of the successful test by a couple of weeks was made based on the fact that US President Joe Biden was about to make a trip to Europe. Vox foreign policy writer Jonathan Guyer tweeted: “All the world's most important arms-control treaties are falling apart, while the US, Russia, and China are launching hypersonic missiles. “Where is the effort to regulate super-fast weapons?” Others, in contrast, saw the development as having the potential to address the ongoing situation around Russia’s invasion of Ukraine. Former Bulgarian foreign minister Dr Solomon Passy said: “The US tested a hypersonic missile in mid-March but kept it quiet to avoid escalating tensions with Russia. “Tensions with Russia will be calmed down only by a much stronger NATO presence in the Black Sea.”",10
2022-04-08,https://www.express.co.uk/news/science/1593328/russia-furious-blindsided-ukraine-spacesuits-iss-leave-mark-vande-hei,Russia furious over being 'blindsided' with Ukraine-coloured spacesuits– threaten to leave,"Last month, when three Russian cosmonauts created controversy when they docked onto the international Space Station (ISS) wearing bright yellow space suits resembling the colours of the Ukrainian flag. The three cosmonauts, Denis Matveyev, Oleg Artemyev and Sergey Korsakov, appeared to be protesting against Russian President Vladimir Putin’s invasion of Ukraine less than a month before. However, these cosmonauts were actually all graduates of Bauman Moscow State Technical University, which has yellow and blue in its emblem, NASA astronaut Mark Vande Hei confirmed. Mr Vande Hei is an American astronaut who spent a record-breaking 355 days in space and returned to eath with two cosmonauts on board a Russian Soyuz spacecraft. In a press conference, he said that the cosmonauts were surprised by the controversy and were caught off guard. He said: ""All three of them happened to be associated with the same university, and I think they were kind of blindsided by it.” Mr Vande Hei also added that he would discuss the war in Ukraine with his fellow Russian crewmates. He said: ""They weren't very long discussions, but I did ask them how they were feeling and sometimes asked pointed questions, but our focus was on our mission together."" When the controversy first broke out, Russia was scrambling to give explanations as to why the cosmonauts were wearing outfits resembling Ukraine. But Russia rejects that this has any connection to the Ukrainian flag, despite those being the colours that it consists of. Roscosmos said that ""sometimes, yellow is just yellow"". The usual Russian space outfit is marked by a plain blue. Mr Artemyev was asked about the choice of colour in a live-streamed press conference, who appeared to downplay the dress choice as a matter of convenience rather than a political statement. He responded: ""It became our turn to pick a colour. ""We had accumulated a lot of yellow material so we needed to use it. That's why we had to wear yellow."" This comes as Dmitry Rogozin, the head of Roscosmos, the Russian Space Agency threatened to leave the ISS. In a furious Twitter thread, he announced that Russia would no longer cooperate with Western countries on board the ISS until the sanctions are lifted. Mr Rogozin claimed that the sanctions were intended to “kill the Russian economy and plunge our people into despair and hunger, to get our country on its knees”. He also added that the Western sanctions “won’t succeed in it, but the intentions are clear”. He continued: “That’s why I believe that the restoration of normal relations between the partners at the International Space Station (ISS) and other projects is possible only with full and unconditional removal of illegal sanctions.” Roscosmos ending its cooperation onboard the ISS sounds alarm bells for space experts, as Russian made modules constitute a critical part of the 400-tonne space station, without which the ISS could crash down to Earth in an uncontrolled manner.",10
2022-04-10,https://www.express.co.uk/news/world/1594001/ukraine-war-russia-injured-troops-specialist-centre-uk-latest,Injured Ukrainian troops could be sent to specialist centre in UK,"Senior commanders have written proposals suggesting that wounded troops could be treated at the Defence Medical Rehabilitation Centre. The plan was last night being reviewed by ministers, with Defence Secretary BenWallace understood to be very supportive of the concept. Around 50 to 70 Ukrainian soldiers are being transported by train to military hospitals every day. Most are believed to be suffering from blast injuries, including serious head injuries and lost limbs. Though major hospitals, such as the ones in Dnipro, Mariupol, and Kyiv, have facilities for complex surgeries, providing cutting-edge prosthetics is much more challenging. Stanford Hall, Leicestershire, is an award-winning centre used in the rehabilitation and therapy of soldiers for a wide range of conditions, including brain and spinal injuries, neurological disorders and amputations. Its cutting-edge technology means it offers one of only five Computer Assisted Rehabilitation Environments (Caren) in the world and the only one in Europe. The 360-acre estate is four times the size of Headley Court, which it replaced in 2019. It was gifted to the nation by the Duke of Westminster, who spent 40 years as an Army reservist. It would be technically possible to evacuate Ukrainian soldiers to Britain today, by sending them by train to Poland from where they could be airlifted by RAF C-17 transport planes. But sources have said any invitation would likely be delayed until the tempo of operations is ""more favourable"". Last night a senior military source said: ""Stanford Hall is a centre of medical excellence and would be able to provide critical care and rehabilitation to Ukrainian soldiers who need support. This sort of care will help them adjust to their future lives and has been highly successful in the UK. ""A plan is in place, which needs to be signed off by the Defence Secretary, but from what I am told he is supportive.""",10
2022-04-12,https://www.express.co.uk/news/science/1594879/putin-weapons-ukraine-space-speech-vostochny-cosmodrome-belarus-yuri-gagarin,Putin vows to use 'weapons of unprecedented characteristics' on Ukraine in horror speech,"The Russian president was speaking at the Vostochny cosmodrome in east Russia after meeting Belarusian President Alexander Lukashenko. He was there to mark the 60th anniversary of Soviet cosmonaut Yuri Gagarin becoming the first human to journey into outer space. But Putin could to help but veer off topic, as he appeared to send a veiled threat to NATO. He said: ""We are marking the day of space breakthrough. ""This recognises our place in the future and our continued developments. ""This means we will reach all of our aims, I have no doubt we will do this. ""I want to say some warm words to the servicemen and aerospace troops. ""We know our officers are taking part in a special military operation in Donbas. They are acting effectively."" Mr Putin added that his troops are ""using modern weapons with unprecedented characteristics"". He noted: ""Our achievements are based on developments in the peaceful space industry and the achievements of Russian thinkers. ""Our space apparatus landed on the hot surface of Venus – no other country has managed to do that since. ""All the achievements are very inspirational and our ancestors inspire us to move forward despite all the difficulties. ""We will continue to develop transport planes and we will continue our Moon programme. ""We must respond successfully to all the challenges in space."" The Russian leader was referring to the Venera programme that was developed by the Soviet Union between 1961 and 1984 to gather information about the planet. 10 probes successfully landed on the surface of the planet, including the two Vega program and Venera-Halley probes, while thirteen probes successfully entered the Venusian atmosphere. But, despite Putin's admiration, the probes all died within two hours of reaching the surface.",10
